id,type,author,settings,regular,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags,grade,stage,status,is,os,prod,competitions,themes,team
O5gYaVv,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'rank(regression_neut(ts_min_max_diff(mdl165_dl8ibesnuggetskachengmodel1_7v,180),anl15_bps_ind_cal_fy3_1m_chg))-group_rank(ts_sum(vec_ir(mcr27_bucket_monthly_jobsactive),250)/ts_sum(mdl116_epsyld_ntm_deltapredict_model_madp,5),industry)', 'description': None, 'operatorCount': 9}",2023-05-24T23:50:39-04:00,,2023-05-25T03:50:39-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 3385754, 'bookSize': 20000000, 'longCount': 1019, 'shortCount': 1050, 'turnover': 0.1289, 'returns': 0.1168, 'drawdown': 0.0743, 'margin': 0.001812, 'fitness': 1.55, 'sharpe': 1.63, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.63}, {'name': 'LOW_FITNESS', 'result': 'PASS', 'limit': 1.0, 'value': 1.55}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.1289}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.1289}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.71, 'value': 1.53}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
Erx7Jxr,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 4, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-rank(ts_av_diff(mdl77_fa_vefcfmtt,100))-rank(ts_corr(est_q_grm_raisednum_4wks,ts_skewness(fnd28_anlev_value_08241a,252),10))', 'description': None, 'operatorCount': 7}",2023-05-24T23:50:42-04:00,,2023-05-25T03:50:42-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 5303685, 'bookSize': 20000000, 'longCount': 363, 'shortCount': 379, 'turnover': 0.1517, 'returns': 0.0539, 'drawdown': 0.0771, 'margin': 0.000711, 'fitness': 0.58, 'sharpe': 0.98, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 0.98}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.58}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.1517}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.1517}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.42, 'value': 0.72}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
J5rwKr2,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(ts_regression(power(fnd17_ebitda2ev_ttm,2),ts_weighted_delay(anl15_dpsgics_ind_12_m_6m_chg),20),sector)-rank(ts_zscore(ts_zscore(opt4_60_put_strike_delta65,30)/scale(oth432_rasv2splitprofitabilityni_ttm_profitability3),240))', 'description': None, 'operatorCount': 10}",2023-05-24T23:50:43-04:00,,2023-05-25T03:50:43-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 9254916, 'bookSize': 20000000, 'longCount': 1111, 'shortCount': 1108, 'turnover': 0.5026, 'returns': 0.0941, 'drawdown': 0.0552, 'margin': 0.000374, 'fitness': 0.73, 'sharpe': 1.68, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.68}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.73}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.5026}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.5026}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.73, 'value': 1.08}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
aWGYv9O,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 4, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-group_rank(rank(vec_skewness(fnd6_newqeventv110_capsq)),industry)+rank(ts_zscore(mdl165_dl8ibesnuggetschiwumodel2_sop,63))', 'description': None, 'operatorCount': 7}",2023-05-24T23:50:47-04:00,,2023-05-25T03:50:47-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 3046736, 'bookSize': 20000000, 'longCount': 1069, 'shortCount': 1076, 'turnover': 0.1751, 'returns': 0.0471, 'drawdown': 0.0412, 'margin': 0.000538, 'fitness': 0.65, 'sharpe': 1.26, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.26}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.65}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.1751}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.1751}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.55, 'value': 0.68}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
ZWN5LlY,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 10, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'rank(ts_median(mdl165_dl8ibesnuggetschiwumodel2_03v,252))-group_rank(ts_zscore(power(mdl77_put_put_valmod,2)/oth432_oiadpq_profitability_profitability4,30),subindustry)', 'description': None, 'operatorCount': 7}",2023-05-24T23:51:15-04:00,,2023-05-25T03:51:15-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 5399084, 'bookSize': 20000000, 'longCount': 797, 'shortCount': 781, 'turnover': 0.1144, 'returns': 0.0549, 'drawdown': 0.0749, 'margin': 0.000959, 'fitness': 0.68, 'sharpe': 1.02, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.02}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.68}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.1144}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.1144}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.44, 'value': 0.53}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
0K5lW7q,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-rank(ts_delay(ts_max_diff(anl15_cpsgics_gr_12_m_3m_chg,100)/fnd23_annfv1a_ctcv,20))-rank(ts_av_diff(vec_avg(mdl135_d5_lda),63))', 'description': None, 'operatorCount': 9}",2023-05-24T23:51:23-04:00,,2023-05-25T03:51:23-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 10740071, 'bookSize': 20000000, 'longCount': 1081, 'shortCount': 1094, 'turnover': 0.4625, 'returns': 0.1092, 'drawdown': 0.0651, 'margin': 0.000472, 'fitness': 0.9, 'sharpe': 1.86, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.86}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.9}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.4625}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.4625}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.81, 'value': 1.44}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
KwZ0REx,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-group_rank(ts_sum(ts_delta(vec_stddev(fnd14_egc_form_fkey),120),126),industry)-group_rank(regression_neut(ts_scale(mdl77_2400_vefcomtt,20),ts_median(mdl165_forddl8nuggetv2_6v,200)),sector)', 'description': None, 'operatorCount': 10}",2023-05-24T23:51:27-04:00,,2023-05-25T03:51:27-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 2238278, 'bookSize': 20000000, 'longCount': 1262, 'shortCount': 1266, 'turnover': 0.3793, 'returns': 0.1052, 'drawdown': 0.0252, 'margin': 0.000555, 'fitness': 1.07, 'sharpe': 2.03, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 2.03}, {'name': 'LOW_FITNESS', 'result': 'PASS', 'limit': 1.0, 'value': 1.07}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.3793}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.3793}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.88, 'value': 1.26}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
3nJbWvQ,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-group_rank(ts_mean(ts_scale(fnd65_us5000_cusip_d41isr,63),20),subindustry)-group_rank(regression_neut(purify(mdl77_oput_put_siratio),inst_pnl(est_12m_ner_lowerednum_1mth)),subindustry)', 'description': None, 'operatorCount': 9}",2023-05-24T23:51:56-04:00,,2023-05-25T03:51:56-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 5619358, 'bookSize': 20000000, 'longCount': 787, 'shortCount': 794, 'turnover': 0.1354, 'returns': 0.0571, 'drawdown': 0.0442, 'margin': 0.000844, 'fitness': 1.01, 'sharpe': 1.56, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.56}, {'name': 'LOW_FITNESS', 'result': 'PASS', 'limit': 1.0, 'value': 1.01}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.1354}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.1354}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.68, 'value': 0.71}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
8KXoq0a,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-rank(ts_rank(mdl165_forddl8nuggetv2_53v,250))-rank(ts_sum(fnd23_opxv/s_log_1p(vec_percentage(fnd14_lts_csh_csh_opr_act_qtr_2,percentage=0.5)),100))', 'description': None, 'operatorCount': 9}",2023-05-24T23:52:00-04:00,,2023-05-25T03:52:00-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 3073904, 'bookSize': 20000000, 'longCount': 923, 'shortCount': 918, 'turnover': 0.9688, 'returns': 0.1179, 'drawdown': 0.0693, 'margin': 0.000243, 'fitness': 0.57, 'sharpe': 1.64, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.64}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.57}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.9688}, {'name': 'HIGH_TURNOVER', 'result': 'FAIL', 'limit': 0.7, 'value': 0.9688}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.71, 'value': 1.18}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
7KlAOOQ,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 4, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-group_rank(ts_corr(ts_skewness(vec_avg(oth429_research_reports_fundamental_keywords_5_method_3_pos),150),inst_tvr(vec_avg(oth429_sefke1v1_fkw1_method_9_feature_8),40),180),subindustry)+group_rank(ts_arg_min(mdl169_scaledearningsscoreaverage_latest,250),sector)', 'description': None, 'operatorCount': 10}",2023-05-24T23:52:23-04:00,,2023-05-25T03:52:23-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 3782330, 'bookSize': 20000000, 'longCount': 986, 'shortCount': 966, 'turnover': 0.0458, 'returns': 0.0385, 'drawdown': 0.0384, 'margin': 0.001678, 'fitness': 0.82, 'sharpe': 1.48, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.48}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.82}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0458}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0458}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.64, 'value': 1.11}, {'name': 'UNITS', 'result': 'WARNING', 'message': 'Incompatible unit for input at index 0, expected ""Unit[]"", found ""Unit[CSPrice:1,CSShare:1]""'}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
o9Zp2GE,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'group_rank(ts_zscore(mdl165_dl8ibesnuggetschiwumodel2_73v/ts_sum(fnd17_mtpbshs,120),90),industry)-rank(ts_max(ts_sum(fnd28_wcnddq1_value_04151q,20)/ts_delay(fnd23_intfvm_neis,40),90))', 'description': None, 'operatorCount': 10}",2023-05-24T23:53:04-04:00,,2023-05-25T03:53:04-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 7064666, 'bookSize': 20000000, 'longCount': 775, 'shortCount': 777, 'turnover': 0.139, 'returns': 0.0718, 'drawdown': 0.0679, 'margin': 0.001033, 'fitness': 1.03, 'sharpe': 1.44, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.44}, {'name': 'LOW_FITNESS', 'result': 'PASS', 'limit': 1.0, 'value': 1.03}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.139}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.139}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.62, 'value': 1.2}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
XYMrX1b,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': 'rank(ts_weighted_delay(opt6_ivetfratioavg1m))-group_rank(ts_rank(vec_min(mdl135_d01_fmc)/vec_norm(mdl135_d2_oc),60),sector)', 'description': None, 'operatorCount': 8}",2023-05-24T23:53:47-04:00,,2023-05-25T03:53:47-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 7952742, 'bookSize': 20000000, 'longCount': 1259, 'shortCount': 1266, 'turnover': 0.4309, 'returns': 0.157, 'drawdown': 0.1292, 'margin': 0.000729, 'fitness': 0.9, 'sharpe': 1.49, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.49}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.9}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.4309}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.4309}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.65, 'value': 1.61}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
lR1qJ08,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 5, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-group_rank(ts_zscore(ts_min_max_cps(oth432_rasv2splitprofitabilityebt_q_profitability3,200),30),subindustry)-rank(days_from_last_change(vec_avg(nws17_d1_reporting_start_time_utc)))', 'description': None, 'operatorCount': 8}",2023-05-24T23:53:49-04:00,,2023-05-25T03:53:49-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 5461978, 'bookSize': 20000000, 'longCount': 1194, 'shortCount': 1201, 'turnover': 0.2016, 'returns': 0.0555, 'drawdown': 0.0337, 'margin': 0.000551, 'fitness': 0.99, 'sharpe': 1.88, 'checks': [{'name': 'LOW_SHARPE', 'result': 'PASS', 'limit': 1.58, 'value': 1.88}, {'name': 'LOW_FITNESS', 'result': 'FAIL', 'limit': 1.0, 'value': 0.99}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.2016}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.2016}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.81, 'value': 0.95}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
N58wkO7,REGULAR,TN31932,"{'instrumentType': 'EQUITY', 'region': 'USA', 'universe': 'TOP3000', 'delay': 1, 'decay': 0, 'neutralization': 'MARKET', 'truncation': 0.08, 'pasteurization': 'ON', 'unitHandling': 'VERIFY', 'nanHandling': 'OFF', 'language': 'FASTEXPR', 'visualization': False}","{'code': '-group_rank(ts_corr(ts_av_diff(vec_min(scl4_call_to_website_actions_total_fb),240),ts_delta(vec_sum(scl15_d1_risk_score),5),90),sector)+rank(inst_tvr(anl15_sal_s_cal_fy1_st_dev,63))', 'description': None, 'operatorCount': 10}",2023-05-24T23:53:49-04:00,,2023-05-25T03:53:49-04:00,,False,False,,,[],,IS,UNSUBMITTED,"{'pnl': 11077255, 'bookSize': 20000000, 'longCount': 690, 'shortCount': 685, 'turnover': 0.0874, 'returns': 0.1126, 'drawdown': 0.1091, 'margin': 0.002577, 'fitness': 1.34, 'sharpe': 1.41, 'checks': [{'name': 'LOW_SHARPE', 'result': 'FAIL', 'limit': 1.58, 'value': 1.41}, {'name': 'LOW_FITNESS', 'result': 'PASS', 'limit': 1.0, 'value': 1.34}, {'name': 'LOW_TURNOVER', 'result': 'PASS', 'limit': 0.01, 'value': 0.0874}, {'name': 'HIGH_TURNOVER', 'result': 'PASS', 'limit': 0.7, 'value': 0.0874}, {'name': 'CONCENTRATED_WEIGHT', 'result': 'PASS'}, {'name': 'LOW_SUB_UNIVERSE_SHARPE', 'result': 'PASS', 'limit': 0.61, 'value': 1.14}, {'name': 'SELF_CORRELATION', 'result': 'PENDING'}, {'name': 'PROD_CORRELATION', 'result': 'PENDING'}, {'name': 'REGULAR_SUBMISSION', 'result': 'PENDING'}, {'name': 'MATCHES_THEMES', 'result': 'WARNING', 'matched': [], 'unmatched': [{'id': 'qyQGwDE', 'name': 'Data Field Theme 19', 'multiplier': 5.0}]}, {'name': 'IS_LADDER_SHARPE', 'result': 'PENDING'}]}",,,,,
